Greece	place	ana	main	B1_lg14	Babylon	place	ana
Greece	place	ana	main	B1_lg14	Persepolis	place	ana
Greece	place	ana	main	B1_lg14	Greece	place	ana
Greece	place	ana	main	B1_lg14	Mosque Tauris	place	no-ana
Greece	place	ana	main	B1_lg14	Persia	place	no-ana
Greece	place	ana	main	B1_lg14	Boghar	place	no-ana
Greece	place	ana	main	B1_lg14	Bactria	place	no-ana
Greece	place	ana	main	B1_lg14	Pegu	place	no-ana
Greece	place	ana	main	B1_lg14	the_East	place	no-ana
Greece	place	ana	main	B1_lg14	the_world	place	no-ana
Greece	place	ana	main	B1_lg14	Hirah	place	no-ana
Greece	place	ana	main	B1_lg14	Hirah	place	ana
Mosque Tauris	place	no-ana	note	B1_lg14	Yemen	place	ana
Mosque Tauris	place	no-ana	note	B1_lg14	Lebanon	place	ana
Mosque Tauris	place	no-ana	note	B1_lg14	Rome	place	ana
Mosque Tauris	place	no-ana	note	B1_lg14	Babylon	place	ana
Mosque Tauris	place	no-ana	note	B1_lg14	Persepolis	place	ana
Mosque Tauris	place	no-ana	note	B1_lg14	Greece	place	ana
Mosque Tauris	place	no-ana	note	B1_lg14	Mosque Tauris	place	no-ana
Mosque Tauris	place	no-ana	note	B1_lg14	Persia	place	no-ana
Mosque Tauris	place	no-ana	note	B1_lg14	Boghar	place	no-ana
Mosque Tauris	place	no-ana	note	B1_lg14	Bactria	place	no-ana
Mosque Tauris	place	no-ana	note	B1_lg14	Pegu	place	no-ana
Mosque Tauris	place	no-ana	note	B1_lg14	the_East	place	no-ana
Mosque Tauris	place	no-ana	note	B1_lg14	the_world	place	no-ana
Mosque Tauris	place	no-ana	note	B1_lg14	Hirah	place	no-ana
Mosque Tauris	place	no-ana	note	B1_lg14	Hirah	place	ana
Persia	place	no-ana	note	B1_lg14	Yemen	place	ana
Persia	place	no-ana	note	B1_lg14	Lebanon	place	ana
Persia	place	no-ana	note	B1_lg14	Rome	place	ana
Persia	place	no-ana	note	B1_lg14	Babylon	place	ana
Persia	place	no-ana	note	B1_lg14	Persepolis	place	ana
Persia	place	no-ana	note	B1_lg14	Greece	place	ana
Persia	place	no-ana	note	B1_lg14	Mosque Tauris	place	no-ana
Persia	place	no-ana	note	B1_lg14	Persia	place	no-ana
Persia	place	no-ana	note	B1_lg14	Boghar	place	no-ana
Persia	place	no-ana	note	B1_lg14	Bactria	place	no-ana
Persia	place	no-ana	note	B1_lg14	Pegu	place	no-ana
Persia	place	no-ana	note	B1_lg14	the_East	place	no-ana
Persia	place	no-ana	note	B1_lg14	the_world	place	no-ana
Persia	place	no-ana	note	B1_lg14	Hirah	place	no-ana
Persia	place	no-ana	note	B1_lg14	Hirah	place	ana
Boghar	place	no-ana	note	B1_lg14	Yemen	place	ana
Boghar	place	no-ana	note	B1_lg14	Lebanon	place	ana
Boghar	place	no-ana	note	B1_lg14	Rome	place	ana
Boghar	place	no-ana	note	B1_lg14	Babylon	place	ana
Boghar	place	no-ana	note	B1_lg14	Persepolis	place	ana
Boghar	place	no-ana	note	B1_lg14	Greece	place	ana
Boghar	place	no-ana	note	B1_lg14	Mosque Tauris	place	no-ana
Boghar	place	no-ana	note	B1_lg14	Persia	place	no-ana
Boghar	place	no-ana	note	B1_lg14	Boghar	place	no-ana
Boghar	place	no-ana	note	B1_lg14	Bactria	place	no-ana
Boghar	place	no-ana	note	B1_lg14	Pegu	place	no-ana
Boghar	place	no-ana	note	B1_lg14	the_East	place	no-ana
Boghar	place	no-ana	note	B1_lg14	the_world	place	no-ana
Boghar	place	no-ana	note	B1_lg14	Hirah	place	no-ana
Boghar	place	no-ana	note	B1_lg14	Hirah	place	ana
Bactria	place	no-ana	note	B1_lg14	Yemen	place	ana
Bactria	place	no-ana	note	B1_lg14	Lebanon	place	ana
Bactria	place	no-ana	note	B1_lg14	Rome	place	ana
Bactria	place	no-ana	note	B1_lg14	Babylon	place	ana
Bactria	place	no-ana	note	B1_lg14	Persepolis	place	ana
Bactria	place	no-ana	note	B1_lg14	Greece	place	ana
Bactria	place	no-ana	note	B1_lg14	Mosque Tauris	place	no-ana
Bactria	place	no-ana	note	B1_lg14	Persia	place	no-ana
Bactria	place	no-ana	note	B1_lg14	Boghar	place	no-ana
Bactria	place	no-ana	note	B1_lg14	Bactria	place	no-ana
Bactria	place	no-ana	note	B1_lg14	Pegu	place	no-ana
Bactria	place	no-ana	note	B1_lg14	the_East	place	no-ana
Bactria	place	no-ana	note	B1_lg14	the_world	place	no-ana
Bactria	place	no-ana	note	B1_lg14	Hirah	place	no-ana
Bactria	place	no-ana	note	B1_lg14	Hirah	place	ana
Pegu	place	no-ana	note	B1_lg14	Yemen	place	ana
Pegu	place	no-ana	note	B1_lg14	Lebanon	place	ana
Pegu	place	no-ana	note	B1_lg14	Rome	place	ana
Pegu	place	no-ana	note	B1_lg14	Babylon	place	ana
Pegu	place	no-ana	note	B1_lg14	Persepolis	place	ana
Pegu	place	no-ana	note	B1_lg14	Greece	place	ana
Pegu	place	no-ana	note	B1_lg14	Mosque Tauris	place	no-ana
Pegu	place	no-ana	note	B1_lg14	Persia	place	no-ana
Pegu	place	no-ana	note	B1_lg14	Boghar	place	no-ana
Pegu	place	no-ana	note	B1_lg14	Bactria	place	no-ana
Pegu	place	no-ana	note	B1_lg14	Pegu	place	no-ana
Pegu	place	no-ana	note	B1_lg14	the_East	place	no-ana
Pegu	place	no-ana	note	B1_lg14	the_world	place	no-ana
Pegu	place	no-ana	note	B1_lg14	Hirah	place	no-ana
Pegu	place	no-ana	note	B1_lg14	Hirah	place	ana
the_East	place	no-ana	note	B1_lg14	Yemen	place	ana
the_East	place	no-ana	note	B1_lg14	Lebanon	place	ana
the_East	place	no-ana	note	B1_lg14	Rome	place	ana
the_East	place	no-ana	note	B1_lg14	Babylon	place	ana
the_East	place	no-ana	note	B1_lg14	Persepolis	place	ana
the_East	place	no-ana	note	B1_lg14	Greece	place	ana
the_East	place	no-ana	note	B1_lg14	Mosque Tauris	place	no-ana
the_East	place	no-ana	note	B1_lg14	Persia	place	no-ana
the_East	place	no-ana	note	B1_lg14	Boghar	place	no-ana
the_East	place	no-ana	note	B1_lg14	Bactria	place	no-ana
the_East	place	no-ana	note	B1_lg14	Pegu	place	no-ana
the_East	place	no-ana	note	B1_lg14	the_East	place	no-ana
the_East	place	no-ana	note	B1_lg14	the_world	place	no-ana
the_East	place	no-ana	note	B1_lg14	Hirah	place	no-ana
the_East	place	no-ana	note	B1_lg14	Hirah	place	ana
the_world	place	no-ana	note	B1_lg14	Yemen	place	ana
the_world	place	no-ana	note	B1_lg14	Lebanon	place	ana
the_world	place	no-ana	note	B1_lg14	Rome	place	ana
the_world	place	no-ana	note	B1_lg14	Babylon	place	ana
the_world	place	no-ana	note	B1_lg14	Persepolis	place	ana
the_world	place	no-ana	note	B1_lg14	Greece	place	ana
the_world	place	no-ana	note	B1_lg14	Mosque Tauris	place	no-ana
the_world	place	no-ana	note	B1_lg14	Persia	place	no-ana
the_world	place	no-ana	note	B1_lg14	Boghar	place	no-ana
the_world	place	no-ana	note	B1_lg14	Bactria	place	no-ana
the_world	place	no-ana	note	B1_lg14	Pegu	place	no-ana
the_world	place	no-ana	note	B1_lg14	the_East	place	no-ana
the_world	place	no-ana	note	B1_lg14	the_world	place	no-ana
the_world	place	no-ana	note	B1_lg14	Hirah	place	no-ana
the_world	place	no-ana	note	B1_lg14	Hirah	place	ana
Hirah	place	no-ana	note	B1_lg14	Yemen	place	ana
Hirah	place	no-ana	note	B1_lg14	Lebanon	place	ana
Hirah	place	no-ana	note	B1_lg14	Rome	place	ana
Hirah	place	no-ana	note	B1_lg14	Babylon	place	ana
Hirah	place	no-ana	note	B1_lg14	Persepolis	place	ana
Hirah	place	no-ana	note	B1_lg14	Greece	place	ana
Hirah	place	no-ana	note	B1_lg14	Mosque Tauris	place	no-ana
Hirah	place	no-ana	note	B1_lg14	Persia	place	no-ana
Hirah	place	no-ana	note	B1_lg14	Boghar	place	no-ana
Hirah	place	no-ana	note	B1_lg14	Bactria	place	no-ana
Hirah	place	no-ana	note	B1_lg14	Pegu	place	no-ana
Hirah	place	no-ana	note	B1_lg14	the_East	place	no-ana
Hirah	place	no-ana	note	B1_lg14	the_world	place	no-ana
Hirah	place	no-ana	note	B1_lg14	Hirah	place	no-ana
Hirah	place	no-ana	note	B1_lg14	Hirah	place	ana
Hirah	place	ana	main	B1_lg14	Yemen	place	ana
Hirah	place	ana	main	B1_lg14	Lebanon	place	ana
Hirah	place	ana	main	B1_lg14	Rome	place	ana
Hirah	place	ana	main	B1_lg14	Babylon	place	ana
Hirah	place	ana	main	B1_lg14	Persepolis	place	ana
Hirah	place	ana	main	B1_lg14	Greece	place	ana
Hirah	place	ana	main	B1_lg14	Mosque Tauris	place	no-ana
Hirah	place	ana	main	B1_lg14	Persia	place	no-ana
Hirah	place	ana	main	B1_lg14	Boghar	place	no-ana
Hirah	place	ana	main	B1_lg14	Bactria	place	no-ana
Hirah	place	ana	main	B1_lg14	Pegu	place	no-ana
Hirah	place	ana	main	B1_lg14	the_East	place	no-ana
Hirah	place	ana	main	B1_lg14	the_world	place	no-ana
Hirah	place	ana	main	B1_lg14	Hirah	place	no-ana
Hirah	place	ana	main	B1_lg14	Hirah	place	ana
Irem	place	hereNow	main	B1_lg17	Irem	place	hereNow
Irem	place	hereNow	main	B1_lg17	Heaven	metaplace	no-ana
Irem	place	hereNow	main	B1_lg17	the_world	place	no-ana
Heaven	metaplace	no-ana	main	B1_lg17	Irem	place	hereNow
Heaven	metaplace	no-ana	main	B1_lg17	the_world	place	no-ana
the_world	place	no-ana	main	B1_lg17	Irem	place	hereNow
the_world	place	no-ana	main	B1_lg17	Heaven	metaplace	no-ana
the_world	place	no-ana	main	B1_lg17	the_world	place	no-ana
Irem_removed	metaplace	hereNow	main	B1_lg19	Universe	place	no-ana
Irem_removed	metaplace	hereNow	main	B1_lg19	Irem	place	hereNow
Irem_removed	metaplace	hereNow	main	B1_lg19	the_world	place	no-ana
Universe	place	no-ana	main	B1_lg19	Irem_removed	metaplace	hereNow
Universe	place	no-ana	main	B1_lg19	Universe	place	no-ana
Universe	place	no-ana	main	B1_lg19	Irem	place	hereNow
Universe	place	no-ana	main	B1_lg19	the_world	place	no-ana
Irem	place	hereNow	main	B1_lg19	Irem_removed	metaplace	hereNow
Irem	place	hereNow	main	B1_lg19	Universe	place	no-ana
Irem	place	hereNow	main	B1_lg19	the_world	place	no-ana
the_world	place	no-ana	main	B1_lg19	Irem_removed	metaplace	hereNow
the_world	place	no-ana	main	B1_lg19	Universe	place	no-ana
the_world	place	no-ana	main	B1_lg19	Irem	place	hereNow
the_world	place	no-ana	main	B1_lg19	the_world	place	no-ana
Irem	place	hereNow	main	B1_lg20	Irem	place	hereNow
Irem	place	hereNow	main	B1_lg20	Al_Ahkaf	place	no-ana
Irem	place	hereNow	main	B1_lg20	Hadramaut	place	no-ana
Irem	place	hereNow	main	B1_lg20	Irem	place	no-ana
Irem	place	hereNow	main	B1_lg20	the desarts of Aden	place	no-ana
Irem	place	hereNow	main	B1_lg20	sky	metaplace	no-ana
Irem	place	hereNow	main	B1_lg20	Arabia	place	no-ana
Irem	place	hereNow	main	B1_lg20	Hejaz	place	no-ana
Irem	place	hereNow	main	B1_lg20	Mecca	place	no-ana
Irem	place	hereNow	main	B1_lg20	Hejaz	place	no-ana
Irem	place	hereNow	main	B1_lg20	Red_Hillock	place	no-ana
Irem	place	hereNow	main	B1_lg20	Red_Hillock	place	no-ana
Irem	place	hereNow	main	B1_lg20	Magaith	place	no-ana
Irem	place	hereNow	main	B1_lg20	the_world	place	no-ana
Irem	place	hereNow	main	B1_lg20	Al_Ahkaf	place	no-ana
Irem	place	hereNow	main	B1_lg20	Al_Ahkaf	place	no-ana
Al_Ahkaf	place	no-ana	note	B1_lg20	Irem	place	hereNow
Al_Ahkaf	place	no-ana	note	B1_lg20	Al_Ahkaf	place	no-ana
Al_Ahkaf	place	no-ana	note	B1_lg20	Hadramaut	place	no-ana
Al_Ahkaf	place	no-ana	note	B1_lg20	Irem	place	no-ana
Al_Ahkaf	place	no-ana	note	B1_lg20	the desarts of Aden	place	no-ana
Al_Ahkaf	place	no-ana	note	B1_lg20	sky	metaplace	no-ana
Al_Ahkaf	place	no-ana	note	B1_lg20	Arabia	place	no-ana
Al_Ahkaf	place	no-ana	note	B1_lg20	Hejaz	place	no-ana
Al_Ahkaf	place	no-ana	note	B1_lg20	Mecca	place	no-ana
Al_Ahkaf	place	no-ana	note	B1_lg20	Hejaz	place	no-ana
Al_Ahkaf	place	no-ana	note	B1_lg20	Red_Hillock	place	no-ana
Al_Ahkaf	place	no-ana	note	B1_lg20	Red_Hillock	place	no-ana
Al_Ahkaf	place	no-ana	note	B1_lg20	Magaith	place	no-ana
Al_Ahkaf	place	no-ana	note	B1_lg20	the_world	place	no-ana
Al_Ahkaf	place	no-ana	note	B1_lg20	Al_Ahkaf	place	no-ana
Al_Ahkaf	place	no-ana	note	B1_lg20	Al_Ahkaf	place	no-ana
Hadramaut	place	no-ana	note	B1_lg20	Irem	place	hereNow
Hadramaut	place	no-ana	note	B1_lg20	Al_Ahkaf	place	no-ana
Hadramaut	place	no-ana	note	B1_lg20	Hadramaut	place	no-ana
Hadramaut	place	no-ana	note	B1_lg20	Irem	place	no-ana
Hadramaut	place	no-ana	note	B1_lg20	the desarts of Aden	place	no-ana
Hadramaut	place	no-ana	note	B1_lg20	sky	metaplace	no-ana
Hadramaut	place	no-ana	note	B1_lg20	Arabia	place	no-ana
Hadramaut	place	no-ana	note	B1_lg20	Hejaz	place	no-ana
Hadramaut	place	no-ana	note	B1_lg20	Mecca	place	no-ana
Hadramaut	place	no-ana	note	B1_lg20	Hejaz	place	no-ana
Hadramaut	place	no-ana	note	B1_lg20	Red_Hillock	place	no-ana
Hadramaut	place	no-ana	note	B1_lg20	Red_Hillock	place	no-ana
Hadramaut	place	no-ana	note	B1_lg20	Magaith	place	no-ana
Hadramaut	place	no-ana	note	B1_lg20	the_world	place	no-ana
Hadramaut	place	no-ana	note	B1_lg20	Al_Ahkaf	place	no-ana
Hadramaut	place	no-ana	note	B1_lg20	Al_Ahkaf	place	no-ana
Irem	place	no-ana	note	B1_lg20	Irem	place	hereNow
Irem	place	no-ana	note	B1_lg20	Al_Ahkaf	place	no-ana
Irem	place	no-ana	note	B1_lg20	Hadramaut	place	no-ana
Irem	place	no-ana	note	B1_lg20	Irem	place	no-ana
Irem	place	no-ana	note	B1_lg20	the desarts of Aden	place	no-ana
Irem	place	no-ana	note	B1_lg20	sky	metaplace	no-ana
Irem	place	no-ana	note	B1_lg20	Arabia	place	no-ana
Irem	place	no-ana	note	B1_lg20	Hejaz	place	no-ana
Irem	place	no-ana	note	B1_lg20	Mecca	place	no-ana
Irem	place	no-ana	note	B1_lg20	Hejaz	place	no-ana
Irem	place	no-ana	note	B1_lg20	Red_Hillock	place	no-ana
Irem	place	no-ana	note	B1_lg20	Red_Hillock	place	no-ana
Irem	place	no-ana	note	B1_lg20	Magaith	place	no-ana
Irem	place	no-ana	note	B1_lg20	the_world	place	no-ana
Irem	place	no-ana	note	B1_lg20	Al_Ahkaf	place	no-ana
Irem	place	no-ana	note	B1_lg20	Al_Ahkaf	place	no-ana
the desarts of Aden	place	no-ana	note	B1_lg20	Irem	place	hereNow
the desarts of Aden	place	no-ana	note	B1_lg20	Al_Ahkaf	place	no-ana
the desarts of Aden	place	no-ana	note	B1_lg20	Hadramaut	place	no-ana
the desarts of Aden	place	no-ana	note	B1_lg20	Irem	place	no-ana
the desarts of Aden	place	no-ana	note	B1_lg20	the desarts of Aden	place	no-ana
the desarts of Aden	place	no-ana	note	B1_lg20	sky	metaplace	no-ana
the desarts of Aden	place	no-ana	note	B1_lg20	Arabia	place	no-ana
the desarts of Aden	place	no-ana	note	B1_lg20	Hejaz	place	no-ana
the desarts of Aden	place	no-ana	note	B1_lg20	Mecca	place	no-ana
the desarts of Aden	place	no-ana	note	B1_lg20	Hejaz	place	no-ana
the desarts of Aden	place	no-ana	note	B1_lg20	Red_Hillock	place	no-ana
the desarts of Aden	place	no-ana	note	B1_lg20	Red_Hillock	place	no-ana
the desarts of Aden	place	no-ana	note	B1_lg20	Magaith	place	no-ana
the desarts of Aden	place	no-ana	note	B1_lg20	the_world	place	no-ana
the desarts of Aden	place	no-ana	note	B1_lg20	Al_Ahkaf	place	no-ana
the desarts of Aden	place	no-ana	note	B1_lg20	Al_Ahkaf	place	no-ana
sky	metaplace	no-ana	note	B1_lg20	Irem	place	hereNow
sky	metaplace	no-ana	note	B1_lg20	Al_Ahkaf	place	no-ana
sky	metaplace	no-ana	note	B1_lg20	Hadramaut	place	no-ana
sky	metaplace	no-ana	note	B1_lg20	Irem	place	no-ana
sky	metaplace	no-ana	note	B1_lg20	the desarts of Aden	place	no-ana
sky	metaplace	no-ana	note	B1_lg20	Arabia	place	no-ana
sky	metaplace	no-ana	note	B1_lg20	Hejaz	place	no-ana
sky	metaplace	no-ana	note	B1_lg20	Mecca	place	no-ana
sky	metaplace	no-ana	note	B1_lg20	Hejaz	place	no-ana
sky	metaplace	no-ana	note	B1_lg20	Red_Hillock	place	no-ana
sky	metaplace	no-ana	note	B1_lg20	Red_Hillock	place	no-ana
sky	metaplace	no-ana	note	B1_lg20	Magaith	place	no-ana
sky	metaplace	no-ana	note	B1_lg20	the_world	place	no-ana
sky	metaplace	no-ana	note	B1_lg20	Al_Ahkaf	place	no-ana
sky	metaplace	no-ana	note	B1_lg20	Al_Ahkaf	place	no-ana
Arabia	place	no-ana	note	B1_lg20	Irem	place	hereNow
Arabia	place	no-ana	note	B1_lg20	Al_Ahkaf	place	no-ana
Arabia	place	no-ana	note	B1_lg20	Hadramaut	place	no-ana
Arabia	place	no-ana	note	B1_lg20	Irem	place	no-ana
Arabia	place	no-ana	note	B1_lg20	the desarts of Aden	place	no-ana
Arabia	place	no-ana	note	B1_lg20	sky	metaplace	no-ana
Arabia	place	no-ana	note	B1_lg20	Arabia	place	no-ana
Arabia	place	no-ana	note	B1_lg20	Hejaz	place	no-ana
Arabia	place	no-ana	note	B1_lg20	Mecca	place	no-ana
Arabia	place	no-ana	note	B1_lg20	Hejaz	place	no-ana
Arabia	place	no-ana	note	B1_lg20	Red_Hillock	place	no-ana
Arabia	place	no-ana	note	B1_lg20	Red_Hillock	place	no-ana
Arabia	place	no-ana	note	B1_lg20	Magaith	place	no-ana
Arabia	place	no-ana	note	B1_lg20	the_world	place	no-ana
Arabia	place	no-ana	note	B1_lg20	Al_Ahkaf	place	no-ana
Arabia	place	no-ana	note	B1_lg20	Al_Ahkaf	place	no-ana
Hejaz	place	no-ana	note	B1_lg20	Irem	place	hereNow
Hejaz	place	no-ana	note	B1_lg20	Al_Ahkaf	place	no-ana
Hejaz	place	no-ana	note	B1_lg20	Hadramaut	place	no-ana
Hejaz	place	no-ana	note	B1_lg20	Irem	place	no-ana
Hejaz	place	no-ana	note	B1_lg20	the desarts of Aden	place	no-ana
Hejaz	place	no-ana	note	B1_lg20	sky	metaplace	no-ana
Hejaz	place	no-ana	note	B1_lg20	Arabia	place	no-ana
Hejaz	place	no-ana	note	B1_lg20	Hejaz	place	no-ana
Hejaz	place	no-ana	note	B1_lg20	Mecca	place	no-ana
Hejaz	place	no-ana	note	B1_lg20	Hejaz	place	no-ana
Hejaz	place	no-ana	note	B1_lg20	Red_Hillock	place	no-ana
Hejaz	place	no-ana	note	B1_lg20	Red_Hillock	place	no-ana
Hejaz	place	no-ana	note	B1_lg20	Magaith	place	no-ana
Hejaz	place	no-ana	note	B1_lg20	the_world	place	no-ana
Hejaz	place	no-ana	note	B1_lg20	Al_Ahkaf	place	no-ana
Hejaz	place	no-ana	note	B1_lg20	Al_Ahkaf	place	no-ana
Mecca	place	no-ana	note	B1_lg20	Irem	place	hereNow
Mecca	place	no-ana	note	B1_lg20	Al_Ahkaf	place	no-ana
Mecca	place	no-ana	note	B1_lg20	Hadramaut	place	no-ana
Mecca	place	no-ana	note	B1_lg20	Irem	place	no-ana
Mecca	place	no-ana	note	B1_lg20	the desarts of Aden	place	no-ana
Mecca	place	no-ana	note	B1_lg20	sky	metaplace	no-ana
Mecca	place	no-ana	note	B1_lg20	Arabia	place	no-ana
Mecca	place	no-ana	note	B1_lg20	Hejaz	place	no-ana
Mecca	place	no-ana	note	B1_lg20	Mecca	place	no-ana
Mecca	place	no-ana	note	B1_lg20	Hejaz	place	no-ana
Mecca	place	no-ana	note	B1_lg20	Red_Hillock	place	no-ana
Mecca	place	no-ana	note	B1_lg20	Red_Hillock	place	no-ana
Mecca	place	no-ana	note	B1_lg20	Magaith	place	no-ana
Mecca	place	no-ana	note	B1_lg20	the_world	place	no-ana
Mecca	place	no-ana	note	B1_lg20	Al_Ahkaf	place	no-ana
Mecca	place	no-ana	note	B1_lg20	Al_Ahkaf	place	no-ana
Hejaz	place	no-ana	note	B1_lg20	Irem	place	hereNow
Hejaz	place	no-ana	note	B1_lg20	Al_Ahkaf	place	no-ana
Hejaz	place	no-ana	note	B1_lg20	Hadramaut	place	no-ana
Hejaz	place	no-ana	note	B1_lg20	Irem	place	no-ana
Hejaz	place	no-ana	note	B1_lg20	the desarts of Aden	place	no-ana
Hejaz	place	no-ana	note	B1_lg20	sky	metaplace	no-ana
Hejaz	place	no-ana	note	B1_lg20	Arabia	place	no-ana
Hejaz	place	no-ana	note	B1_lg20	Hejaz	place	no-ana
Hejaz	place	no-ana	note	B1_lg20	Mecca	place	no-ana
Hejaz	place	no-ana	note	B1_lg20	Hejaz	place	no-ana
Hejaz	place	no-ana	note	B1_lg20	Red_Hillock	place	no-ana
Hejaz	place	no-ana	note	B1_lg20	Red_Hillock	place	no-ana
Hejaz	place	no-ana	note	B1_lg20	Magaith	place	no-ana
Hejaz	place	no-ana	note	B1_lg20	the_world	place	no-ana
Hejaz	place	no-ana	note	B1_lg20	Al_Ahkaf	place	no-ana
Hejaz	place	no-ana	note	B1_lg20	Al_Ahkaf	place	no-ana
Red_Hillock	place	no-ana	note	B1_lg20	Irem	place	hereNow
Red_Hillock	place	no-ana	note	B1_lg20	Al_Ahkaf	place	no-ana
Red_Hillock	place	no-ana	note	B1_lg20	Hadramaut	place	no-ana
