the_world	place	note	B1_lg14	Boghar	place
the_world	place	note	B1_lg14	Bactria	place
the_world	place	note	B1_lg14	Pegu	place
the_world	place	note	B1_lg14	the_East	place
the_world	place	note	B1_lg14	the_world	place
the_world	place	note	B1_lg14	Hirah	place
the_world	place	note	B1_lg14	Hirah	place
Hirah	place	note	B1_lg14	Yemen	place
Hirah	place	note	B1_lg14	Lebanon	place
Hirah	place	note	B1_lg14	Rome	place
Hirah	place	note	B1_lg14	Babylon	place
Hirah	place	note	B1_lg14	Persepolis	place
Hirah	place	note	B1_lg14	Greece	place
Hirah	place	note	B1_lg14	Mosque Tauris	place
Hirah	place	note	B1_lg14	Persia	place
Hirah	place	note	B1_lg14	Boghar	place
Hirah	place	note	B1_lg14	Bactria	place
Hirah	place	note	B1_lg14	Pegu	place
Hirah	place	note	B1_lg14	the_East	place
Hirah	place	note	B1_lg14	the_world	place
Hirah	place	note	B1_lg14	Hirah	place
Hirah	place	note	B1_lg14	Hirah	place
Hirah	place	main	B1_lg14	Yemen	place
Hirah	place	main	B1_lg14	Lebanon	place
Hirah	place	main	B1_lg14	Rome	place
Hirah	place	main	B1_lg14	Babylon	place
Hirah	place	main	B1_lg14	Persepolis	place
Hirah	place	main	B1_lg14	Greece	place
Hirah	place	main	B1_lg14	Mosque Tauris	place
Hirah	place	main	B1_lg14	Persia	place
Hirah	place	main	B1_lg14	Boghar	place
Hirah	place	main	B1_lg14	Bactria	place
Hirah	place	main	B1_lg14	Pegu	place
Hirah	place	main	B1_lg14	the_East	place
Hirah	place	main	B1_lg14	the_world	place
Hirah	place	main	B1_lg14	Hirah	place
Hirah	place	main	B1_lg14	Hirah	place
Irem	place	main	B1_lg17	Irem	place
Irem	place	main	B1_lg17	Heaven	metaplace
Irem	place	main	B1_lg17	the_world	place
Heaven	metaplace	main	B1_lg17	Irem	place
Heaven	metaplace	main	B1_lg17	the_world	place
the_world	place	main	B1_lg17	Irem	place
the_world	place	main	B1_lg17	Heaven	metaplace
the_world	place	main	B1_lg17	the_world	place
Irem_removed	metaplace	main	B1_lg19	Universe	place
Irem_removed	metaplace	main	B1_lg19	Irem	place
Irem_removed	metaplace	main	B1_lg19	the_world	place
Universe	place	main	B1_lg19	Irem_removed	metaplace
Universe	place	main	B1_lg19	Universe	place
Universe	place	main	B1_lg19	Irem	place
Universe	place	main	B1_lg19	the_world	place
Irem	place	main	B1_lg19	Irem_removed	metaplace
Irem	place	main	B1_lg19	Universe	place
Irem	place	main	B1_lg19	the_world	place
the_world	place	main	B1_lg19	Irem_removed	metaplace
the_world	place	main	B1_lg19	Universe	place
the_world	place	main	B1_lg19	Irem	place
the_world	place	main	B1_lg19	the_world	place
Irem	place	main	B1_lg20	Irem	place
Irem	place	main	B1_lg20	Al_Ahkaf	place
Irem	place	main	B1_lg20	Hadramaut	place
Irem	place	main	B1_lg20	Irem	place
Irem	place	main	B1_lg20	the desarts of Aden	place
Irem	place	main	B1_lg20	sky	metaplace
Irem	place	main	B1_lg20	Arabia	place
Irem	place	main	B1_lg20	Hejaz	place
Irem	place	main	B1_lg20	Mecca	place
Irem	place	main	B1_lg20	Hejaz	place
Irem	place	main	B1_lg20	Red_Hillock	place
Irem	place	main	B1_lg20	Red_Hillock	place
Irem	place	main	B1_lg20	Magaith	place
Irem	place	main	B1_lg20	the_world	place
Irem	place	main	B1_lg20	Al_Ahkaf	place
Irem	place	main	B1_lg20	Al_Ahkaf	place
Al_Ahkaf	place	note	B1_lg20	Irem	place
Al_Ahkaf	place	note	B1_lg20	Al_Ahkaf	place
Al_Ahkaf	place	note	B1_lg20	Hadramaut	place
Al_Ahkaf	place	note	B1_lg20	Irem	place
Al_Ahkaf	place	note	B1_lg20	the desarts of Aden	place
Al_Ahkaf	place	note	B1_lg20	sky	metaplace
Al_Ahkaf	place	note	B1_lg20	Arabia	place
Al_Ahkaf	place	note	B1_lg20	Hejaz	place
Al_Ahkaf	place	note	B1_lg20	Mecca	place
Al_Ahkaf	place	note	B1_lg20	Hejaz	place
Al_Ahkaf	place	note	B1_lg20	Red_Hillock	place
Al_Ahkaf	place	note	B1_lg20	Red_Hillock	place
Al_Ahkaf	place	note	B1_lg20	Magaith	place
Al_Ahkaf	place	note	B1_lg20	the_world	place
Al_Ahkaf	place	note	B1_lg20	Al_Ahkaf	place
Al_Ahkaf	place	note	B1_lg20	Al_Ahkaf	place
Hadramaut	place	note	B1_lg20	Irem	place
Hadramaut	place	note	B1_lg20	Al_Ahkaf	place
Hadramaut	place	note	B1_lg20	Hadramaut	place
Hadramaut	place	note	B1_lg20	Irem	place
Hadramaut	place	note	B1_lg20	the desarts of Aden	place
Hadramaut	place	note	B1_lg20	sky	metaplace
Hadramaut	place	note	B1_lg20	Arabia	place
Hadramaut	place	note	B1_lg20	Hejaz	place
Hadramaut	place	note	B1_lg20	Mecca	place
Hadramaut	place	note	B1_lg20	Hejaz	place
Hadramaut	place	note	B1_lg20	Red_Hillock	place
Hadramaut	place	note	B1_lg20	Red_Hillock	place
Hadramaut	place	note	B1_lg20	Magaith	place
Hadramaut	place	note	B1_lg20	the_world	place
Hadramaut	place	note	B1_lg20	Al_Ahkaf	place
Hadramaut	place	note	B1_lg20	Al_Ahkaf	place
Irem	place	note	B1_lg20	Irem	place
Irem	place	note	B1_lg20	Al_Ahkaf	place
Irem	place	note	B1_lg20	Hadramaut	place
Irem	place	note	B1_lg20	Irem	place
Irem	place	note	B1_lg20	the desarts of Aden	place
Irem	place	note	B1_lg20	sky	metaplace
Irem	place	note	B1_lg20	Arabia	place
Irem	place	note	B1_lg20	Hejaz	place
Irem	place	note	B1_lg20	Mecca	place
Irem	place	note	B1_lg20	Hejaz	place
Irem	place	note	B1_lg20	Red_Hillock	place
Irem	place	note	B1_lg20	Red_Hillock	place
Irem	place	note	B1_lg20	Magaith	place
Irem	place	note	B1_lg20	the_world	place
Irem	place	note	B1_lg20	Al_Ahkaf	place
Irem	place	note	B1_lg20	Al_Ahkaf	place
the desarts of Aden	place	note	B1_lg20	Irem	place
the desarts of Aden	place	note	B1_lg20	Al_Ahkaf	place
the desarts of Aden	place	note	B1_lg20	Hadramaut	place
the desarts of Aden	place	note	B1_lg20	Irem	place
the desarts of Aden	place	note	B1_lg20	the desarts of Aden	place
the desarts of Aden	place	note	B1_lg20	sky	metaplace
the desarts of Aden	place	note	B1_lg20	Arabia	place
the desarts of Aden	place	note	B1_lg20	Hejaz	place
the desarts of Aden	place	note	B1_lg20	Mecca	place
the desarts of Aden	place	note	B1_lg20	Hejaz	place
the desarts of Aden	place	note	B1_lg20	Red_Hillock	place
the desarts of Aden	place	note	B1_lg20	Red_Hillock	place
the desarts of Aden	place	note	B1_lg20	Magaith	place
the desarts of Aden	place	note	B1_lg20	the_world	place
the desarts of Aden	place	note	B1_lg20	Al_Ahkaf	place
the desarts of Aden	place	note	B1_lg20	Al_Ahkaf	place
sky	metaplace	note	B1_lg20	Irem	place
sky	metaplace	note	B1_lg20	Al_Ahkaf	place
sky	metaplace	note	B1_lg20	Hadramaut	place
sky	metaplace	note	B1_lg20	Irem	place
sky	metaplace	note	B1_lg20	the desarts of Aden	place
sky	metaplace	note	B1_lg20	Arabia	place
sky	metaplace	note	B1_lg20	Hejaz	place
sky	metaplace	note	B1_lg20	Mecca	place
sky	metaplace	note	B1_lg20	Hejaz	place
sky	metaplace	note	B1_lg20	Red_Hillock	place
sky	metaplace	note	B1_lg20	Red_Hillock	place
sky	metaplace	note	B1_lg20	Magaith	place
sky	metaplace	note	B1_lg20	the_world	place
sky	metaplace	note	B1_lg20	Al_Ahkaf	place
sky	metaplace	note	B1_lg20	Al_Ahkaf	place
Arabia	place	note	B1_lg20	Irem	place
Arabia	place	note	B1_lg20	Al_Ahkaf	place
Arabia	place	note	B1_lg20	Hadramaut	place
Arabia	place	note	B1_lg20	Irem	place
Arabia	place	note	B1_lg20	the desarts of Aden	place
Arabia	place	note	B1_lg20	sky	metaplace
Arabia	place	note	B1_lg20	Arabia	place
Arabia	place	note	B1_lg20	Hejaz	place
Arabia	place	note	B1_lg20	Mecca	place
Arabia	place	note	B1_lg20	Hejaz	place
Arabia	place	note	B1_lg20	Red_Hillock	place
Arabia	place	note	B1_lg20	Red_Hillock	place
Arabia	place	note	B1_lg20	Magaith	place
Arabia	place	note	B1_lg20	the_world	place
Arabia	place	note	B1_lg20	Al_Ahkaf	place
Arabia	place	note	B1_lg20	Al_Ahkaf	place
Hejaz	place	note	B1_lg20	Irem	place
Hejaz	place	note	B1_lg20	Al_Ahkaf	place
Hejaz	place	note	B1_lg20	Hadramaut	place
Hejaz	place	note	B1_lg20	Irem	place
Hejaz	place	note	B1_lg20	the desarts of Aden	place
Hejaz	place	note	B1_lg20	sky	metaplace
Hejaz	place	note	B1_lg20	Arabia	place
Hejaz	place	note	B1_lg20	Hejaz	place
Hejaz	place	note	B1_lg20	Mecca	place
Hejaz	place	note	B1_lg20	Hejaz	place
Hejaz	place	note	B1_lg20	Red_Hillock	place
Hejaz	place	note	B1_lg20	Red_Hillock	place
Hejaz	place	note	B1_lg20	Magaith	place
Hejaz	place	note	B1_lg20	the_world	place
Hejaz	place	note	B1_lg20	Al_Ahkaf	place
Hejaz	place	note	B1_lg20	Al_Ahkaf	place
Mecca	place	note	B1_lg20	Irem	place
Mecca	place	note	B1_lg20	Al_Ahkaf	place
Mecca	place	note	B1_lg20	Hadramaut	place
Mecca	place	note	B1_lg20	Irem	place
Mecca	place	note	B1_lg20	the desarts of Aden	place
Mecca	place	note	B1_lg20	sky	metaplace
Mecca	place	note	B1_lg20	Arabia	place
Mecca	place	note	B1_lg20	Hejaz	place
Mecca	place	note	B1_lg20	Mecca	place
Mecca	place	note	B1_lg20	Hejaz	place
Mecca	place	note	B1_lg20	Red_Hillock	place
Mecca	place	note	B1_lg20	Red_Hillock	place
Mecca	place	note	B1_lg20	Magaith	place
Mecca	place	note	B1_lg20	the_world	place
Mecca	place	note	B1_lg20	Al_Ahkaf	place
Mecca	place	note	B1_lg20	Al_Ahkaf	place
Hejaz	place	note	B1_lg20	Irem	place
Hejaz	place	note	B1_lg20	Al_Ahkaf	place
Hejaz	place	note	B1_lg20	Hadramaut	place
Hejaz	place	note	B1_lg20	Irem	place
Hejaz	place	note	B1_lg20	the desarts of Aden	place
Hejaz	place	note	B1_lg20	sky	metaplace
Hejaz	place	note	B1_lg20	Arabia	place
Hejaz	place	note	B1_lg20	Hejaz	place
Hejaz	place	note	B1_lg20	Mecca	place
Hejaz	place	note	B1_lg20	Hejaz	place
Hejaz	place	note	B1_lg20	Red_Hillock	place
Hejaz	place	note	B1_lg20	Red_Hillock	place
Hejaz	place	note	B1_lg20	Magaith	place
Hejaz	place	note	B1_lg20	the_world	place
Hejaz	place	note	B1_lg20	Al_Ahkaf	place
Hejaz	place	note	B1_lg20	Al_Ahkaf	place
Red_Hillock	place	note	B1_lg20	Irem	place
Red_Hillock	place	note	B1_lg20	Al_Ahkaf	place
Red_Hillock	place	note	B1_lg20	Hadramaut	place
Red_Hillock	place	note	B1_lg20	Irem	place
Red_Hillock	place	note	B1_lg20	the desarts of Aden	place
Red_Hillock	place	note	B1_lg20	sky	metaplace
Red_Hillock	place	note	B1_lg20	Arabia	place
Red_Hillock	place	note	B1_lg20	Hejaz	place
Red_Hillock	place	note	B1_lg20	Mecca	place
Red_Hillock	place	note	B1_lg20	Hejaz	place
Red_Hillock	place	note	B1_lg20	Red_Hillock	place
Red_Hillock	place	note	B1_lg20	Red_Hillock	place
Red_Hillock	place	note	B1_lg20	Magaith	place
Red_Hillock	place	note	B1_lg20	the_world	place
Red_Hillock	place	note	B1_lg20	Al_Ahkaf	place
Red_Hillock	place	note	B1_lg20	Al_Ahkaf	place
Red_Hillock	place	note	B1_lg20	Irem	place
Red_Hillock	place	note	B1_lg20	Al_Ahkaf	place
Red_Hillock	place	note	B1_lg20	Hadramaut	place
Red_Hillock	place	note	B1_lg20	Irem	place
Red_Hillock	place	note	B1_lg20	the desarts of Aden	place
Red_Hillock	place	note	B1_lg20	sky	metaplace
Red_Hillock	place	note	B1_lg20	Arabia	place
Red_Hillock	place	note	B1_lg20	Hejaz	place
Red_Hillock	place	note	B1_lg20	Mecca	place
Red_Hillock	place	note	B1_lg20	Hejaz	place
Red_Hillock	place	note	B1_lg20	Red_Hillock	place
Red_Hillock	place	note	B1_lg20	Red_Hillock	place
Red_Hillock	place	note	B1_lg20	Magaith	place
Red_Hillock	place	note	B1_lg20	the_world	place
Red_Hillock	place	note	B1_lg20	Al_Ahkaf	place
Red_Hillock	place	note	B1_lg20	Al_Ahkaf	place
Magaith	place	note	B1_lg20	Irem	place
Magaith	place	note	B1_lg20	Al_Ahkaf	place
Magaith	place	note	B1_lg20	Hadramaut	place
Magaith	place	note	B1_lg20	Irem	place
Magaith	place	note	B1_lg20	the desarts of Aden	place
Magaith	place	note	B1_lg20	sky	metaplace
Magaith	place	note	B1_lg20	Arabia	place
Magaith	place	note	B1_lg20	Hejaz	place
Magaith	place	note	B1_lg20	Mecca	place
Magaith	place	note	B1_lg20	Hejaz	place
Magaith	place	note	B1_lg20	Red_Hillock	place
Magaith	place	note	B1_lg20	Red_Hillock	place
Magaith	place	note	B1_lg20	Magaith	place
Magaith	place	note	B1_lg20	the_world	place
Magaith	place	note	B1_lg20	Al_Ahkaf	place
Magaith	place	note	B1_lg20	Al_Ahkaf	place
the_world	place	main	B1_lg20	Irem	place
the_world	place	main	B1_lg20	Al_Ahkaf	place
the_world	place	main	B1_lg20	Hadramaut	place
the_world	place	main	B1_lg20	Irem	place
the_world	place	main	B1_lg20	the desarts of Aden	place
the_world	place	main	B1_lg20	sky	metaplace
the_world	place	main	B1_lg20	Arabia	place
the_world	place	main	B1_lg20	Hejaz	place
the_world	place	main	B1_lg20	Mecca	place
the_world	place	main	B1_lg20	Hejaz	place
the_world	place	main	B1_lg20	Red_Hillock	place
the_world	place	main	B1_lg20	Red_Hillock	place
the_world	place	main	B1_lg20	Magaith	place
the_world	place	main	B1_lg20	the_world	place
the_world	place	main	B1_lg20	Al_Ahkaf	place
the_world	place	main	B1_lg20	Al_Ahkaf	place
Al_Ahkaf	place	note	B1_lg20	Irem	place
Al_Ahkaf	place	note	B1_lg20	Al_Ahkaf	place
Al_Ahkaf	place	note	B1_lg20	Hadramaut	place
Al_Ahkaf	place	note	B1_lg20	Irem	place
Al_Ahkaf	place	note	B1_lg20	the desarts of Aden	place
Al_Ahkaf	place	note	B1_lg20	sky	metaplace
Al_Ahkaf	place	note	B1_lg20	Arabia	place
Al_Ahkaf	place	note	B1_lg20	Hejaz	place
Al_Ahkaf	place	note	B1_lg20	Mecca	place
Al_Ahkaf	place	note	B1_lg20	Hejaz	place
Al_Ahkaf	place	note	B1_lg20	Red_Hillock	place
Al_Ahkaf	place	note	B1_lg20	Red_Hillock	place
Al_Ahkaf	place	note	B1_lg20	Magaith	place
Al_Ahkaf	place	note	B1_lg20	the_world	place
Al_Ahkaf	place	note	B1_lg20	Al_Ahkaf	place
Al_Ahkaf	place	note	B1_lg20	Al_Ahkaf	place
Al_Ahkaf	place	main	B1_lg20	Irem	place
Al_Ahkaf	place	main	B1_lg20	Al_Ahkaf	place
Al_Ahkaf	place	main	B1_lg20	Hadramaut	place
Al_Ahkaf	place	main	B1_lg20	Irem	place
Al_Ahkaf	place	main	B1_lg20	the desarts of Aden	place
Al_Ahkaf	place	main	B1_lg20	sky	metaplace
Al_Ahkaf	place	main	B1_lg20	Arabia	place
Al_Ahkaf	place	main	B1_lg20	Hejaz	place
Al_Ahkaf	place	main	B1_lg20	Mecca	place
Al_Ahkaf	place	main	B1_lg20	Hejaz	place
Al_Ahkaf	place	main	B1_lg20	Red_Hillock	place
Al_Ahkaf	place	main	B1_lg20	Red_Hillock	place
Al_Ahkaf	place	main	B1_lg20	Magaith	place
Al_Ahkaf	place	main	B1_lg20	the_world	place
Al_Ahkaf	place	main	B1_lg20	Al_Ahkaf	place
Al_Ahkaf	place	main	B1_lg20	Al_Ahkaf	place
the_world	place	main	B1_lg21	the_world	place
the_world	place	main	B1_lg21	the_world	place
Eden	metaplace	main	B1_lg23	Eden	metaplace
Eden	metaplace	main	B1_lg23	the_East	place
Eden	metaplace	main	B1_lg23	Africa	place
Eden	metaplace	main	B1_lg23	Africa	place
Eden	metaplace	main	B1_lg23	Ethiopia	place
Eden	metaplace	main	B1_lg23	Ethiopia	place
Eden	metaplace	main	B1_lg23	Ethiopia	place
Eden	metaplace	main	B1_lg23	Eden	metaplace
Eden	metaplace	main	B1_lg23	the_East	place
Eden	metaplace	main	B1_lg23	Africa	place
Eden	metaplace	main	B1_lg23	Africa	place
Eden	metaplace	main	B1_lg23	Ethiopia	place
Eden	metaplace	main	B1_lg23	Ethiopia	place
Eden	metaplace	main	B1_lg23	Ethiopia	place
the_East	place	main	B1_lg23	Eden	metaplace
the_East	place	main	B1_lg23	Eden	metaplace
the_East	place	main	B1_lg23	the_East	place
the_East	place	main	B1_lg23	Africa	place
the_East	place	main	B1_lg23	Africa	place
the_East	place	main	B1_lg23	Ethiopia	place
the_East	place	main	B1_lg23	Ethiopia	place
the_East	place	main	B1_lg23	Ethiopia	place
Africa	place	main	B1_lg23	Eden	metaplace
Africa	place	main	B1_lg23	Eden	metaplace
Africa	place	main	B1_lg23	the_East	place
Africa	place	main	B1_lg23	Africa	place
Africa	place	main	B1_lg23	Ethiopia	place
Africa	place	main	B1_lg23	Ethiopia	place
Africa	place	main	B1_lg23	Ethiopia	place
Africa	place	main	B1_lg23	Eden	metaplace
Africa	place	main	B1_lg23	Eden	metaplace
Africa	place	main	B1_lg23	the_East	place
Africa	place	main	B1_lg23	Africa	place
Africa	place	main	B1_lg23	Ethiopia	place
Africa	place	main	B1_lg23	Ethiopia	place
Africa	place	main	B1_lg23	Ethiopia	place
Ethiopia	place	main	B1_lg23	Eden	metaplace
Ethiopia	place	main	B1_lg23	Eden	metaplace
Ethiopia	place	main	B1_lg23	the_East	place
Ethiopia	place	main	B1_lg23	Africa	place
Ethiopia	place	main	B1_lg23	Africa	place
Ethiopia	place	main	B1_lg23	Ethiopia	place
Ethiopia	place	main	B1_lg23	Ethiopia	place
Ethiopia	place	main	B1_lg23	Eden	metaplace
Ethiopia	place	main	B1_lg23	Eden	metaplace
Ethiopia	place	main	B1_lg23	the_East	place
Ethiopia	place	main	B1_lg23	Africa	place
Ethiopia	place	main	B1_lg23	Africa	place
Ethiopia	place	main	B1_lg23	Ethiopia	place
Ethiopia	place	main	B1_lg23	Ethiopia	place
